"Agency_ID","Pax_ID","Booking_ID","Ar_Trans_ID","agt_id","ar_Tran_Date","ar_Tran_time","ar_Mode","ar_oper","ar_flight_num","ar_class","ar_dep_date","ar_arr_Date","ar_dep_city","ar_arr_city","ar_dep_time","ar_arr_time","ar_maj_orig","ar_maj_dest","ar_base_Val","ar_tax_Val","ar_ttl_Comm","ar_tkt_num","ar_conf_num","ar_exch","ar_exch_Val","ar_exch_orig","ar_hi_fare","ar_lo_fare","ar_reason","ar_inv_Num","ar_pax_count"
"91282774","79850","6","1","PS","20170202","0000","A","UA","UA512","V","20170223","","MSY","IAH","1322","1444","TAM","MSY","409","125.2","0","1133338135","XPN0M4","N","0","","534.2","534.2","LFOA","6297523","1"
"91282774","79850","6","1","PS","20170202","0000","A","UA","UA4396","V","20170223","","IAH","TAM","1735","1924","TAM","MSY","409","125.2","0","1133338135","XPN0M4","N","0","","534.2","534.2","LFOA","6297523","1"
"91282774","10487","10","1","JO","20170203","0000","A","BA","BA480","K","20170212","","LHR","BCN","1325","1630","LHR","BCN","397","54.3","0","1133338137","41MPKW","N","0","","451.3","451.3","LFOA","6297524","1"
"91282774","10487","10","1","JO","20170203","0000","A","BA","BA477","K","20170214","","BCN","LHR","0755","0920","LHR","BCN","397","54.3","0","1133338137","41MPKW","N","0","","451.3","451.3","LFOA","6297524","1"
"91282774","93215","17","5","TR","20170203","0000","A","EZY","EZY8577","","20170131","","LGW","BCN","1605","1910","LGW","BCN","11.1","0","0","<none>","ERQ45G7/Easyjet","N","0","","11.1","11.1","SEAT","6297525","1"
"91282774","98445","1","1","JH","20170202","0000","A","BA","BA908","Q","20170214","","LHR","FRA","1405","1650","LHR","FRA","303","75.1","0","1133338138","XRP93I","N","0","","378.1","378.1","LFOA","6297528","1"
"91282774","98445","1","1","JH","20170202","0000","A","BA","BA909","K","20170215","","FRA","LHR","1740","1825","LHR","FRA","303","75.1","0","1133338138","XRP93I","N","0","","378.1","378.1","LFOA","6297528","1"
"91282774","90609","19","1","WS","20170203","0000","A","EW","EW1463","X","20170307","","LHR","DUS","1215","1435","LHR","DUS","157","63.2","0","1133338139","3K0D80","N","0","","220.2","220.2","LFOA","6297529","1"
"91282774","90609","19","1","WS","20170203","0000","A","EW","4U9462","S","20170309","","DUS","LHR","1820","1845","LHR","DUS","157","63.2","0","1133338139","3K0D80","N","0","","220.2","220.2","LFOA","6297529","1"
"91282774","67079","23","1","ET","20170203","0000","A","XX","XX3014","Y","20170208","","STN","CIA","1615","1940","STN","CIA","72.5","0","0","<none>","TPJU5M","N","0","","72.5","72.5","LOW","6297531","1"
"91282774","67079","23","1","ET","20170203","0000","A","XX","XX3005","Y","20170210","","CIA","STN","0630","0820","STN","CIA","72.5","0","0","<none>","TPJU5M","N","0","","72.5","72.5","LOW","6297531","1"
"91282774","95727","12","1","WS","20170203","0000","A","EW","EW1463","X","20170307","","LHR","DUS","1215","1435","LHR","DUS","157","63.2","0","1133338140","3K0D80","N","0","","220.2","220.2","LFOA","6297533","1"
"91282774","95727","12","1","WS","20170203","0000","A","EW","4U9462","S","20170309","","DUS","LHR","1820","1845","LHR","DUS","157","63.2","0","1133338140","3K0D80","N","0","","220.2","220.2","LFOA","6297533","1"
"91282774","98446","1","1","SP","20170203","0000","A","YY","YY9163","Y","20170211","","BHX","BCN","1340","1655","BHX","BCN","214.18","0","0","<none>","BU5F5X","N","0","","214.18","214.18","LOW","6297534","1"
"91282774","98446","1","1","SP","20170203","0000","A","YY","YY9162","Y","20170214","","BCN","BHX","1355","1525","BHX","BCN","214.18","0","0","<none>","BU5F5X","N","0","","214.18","214.18","LOW","6297534","1"
"91282774","94703","4","1","PS","20170203","0000","A","KL","KL1432","B","20170206","","BHX","AMS","1730","1945","BHX","AMS","403","46.33","0","1133338142","4CWHN0","N","0","","579.33","449.33","LFOA","6297536","1"
"91282774","94703","4","1","PS","20170203","0000","A","KL","KL1435","B","20170208","","AMS","BHX","2100","2110","BHX","AMS","403","46.33","0","1133338142","4CWHN0","N","0","","579.33","449.33","LFOA","6297536","1"
"91282774","9722","95","1","SK","20170203","0000","A","BE","BE1851","E","20170405","","BHX","TXL","0650","0935","BHX","TXL","81","51.93","0","1133338143","49QZCW","N","0","","132.93","132.93","LFOA","6297537","1"
"91282774","9722","95","1","SK","20170203","0000","A","BE","BE1858","Z","20170406","","TXL","BHX","2020","2120","BHX","TXL","81","51.93","0","1133338143","49QZCW","N","0","","132.93","132.93","LFOA","6297537","1"
"91282774","97163","8","1","WS","20170203","0000","A","BA","IB3160","N","20170215","","MAD","LHR","0910","1040","MAD","LHR","187","55.2","0","1133338141","4CB9LC","N","0","","242.2","242.2","LFOA","6297538","1"
"91282774","97163","8","1","WS","20170203","0000","A","BA","BA514","Q","20170216","","LHR","MAD","1040","1410","MAD","LHR","187","55.2","0","1133338141","4CB9LC","N","0","","242.2","242.2","LFOA","6297538","1"
"91282774","65334","325","1","JC","20170203","0000","A","BA","BA758","M","20170206","","LHR","BGO","1100","1410","LHR","BGO","163","61.6","0","1133338144","4NNXHA","N","0","","219.6","219.6","LFOA","6297545","1"
"91282774","65334","325","1","JC","20170203","0000","A","BA","BA757","M","20170208","","BGO","LHR","1500","1615","LHR","BGO","163","61.6","0","1133338144","4NNXHA","N","0","","219.6","219.6","LFOA","6297545","1"
"91282774","96674","2","1","SW","20170131","0000","A","LX","LX1273","Z","20170405","","CPH","ZRH","2000","2145","CPH","SIN","2668","558.1","0","1133338132","8K466O","N","0","","3226.1","3226.1","LFOA","6297547","1"
"91282774","96674","2","1","SW","20170131","0000","A","LX","LX178","Z","20170405","","ZRH","SIN","2245","1655","CPH","SIN","2668","558.1","0","1133338132","8K466O","N","0","","3226.1","3226.1","LFOA","6297547","1"
"91282774","96674","2","1","SW","20170131","0000","A","LX","LX179","C","20170407","","SIN","ZRH","2310","0610","CPH","SIN","2668","558.1","0","1133338132","8K466O","N","0","","3226.1","3226.1","LFOA","6297547","1"
"91282774","96674","2","1","SW","20170131","0000","A","LX","LX2152","C","20170408","","ZRH","PMI","0855","1045","CPH","SIN","2668","558.1","0","1133338132","8K466O","N","0","","3226.1","3226.1","LFOA","6297547","1"
"91282774","98447","1","1","KG","20170203","0000","A","YY","YY803","Y","20170208","","LGW","EDI","0825","0950","LGW","EDI","73.7","0","0","<none>","ERRD1RK","N","0","","73.7","73.7","LOW","6297553","1"
"91282774","98447","1","1","KG","20170203","0000","A","YY","YY810","Y","20170208","","EDI","LGW","1700","1825","LGW","EDI","73.7","0","0","<none>","ERRD1RK","N","0","","73.7","73.7","LOW","6297553","1"
"91282774","24823","89","1","KP","20170202","0000","A","YY","YY7111","Y","20170220","","BHX","MXP","0645","0950","BHX","MXP","185.03","0","0","<none>","TPN3MI","N","0","","185.03","185.03","LOW","6297563","1"
"91282774","24823","89","1","KP","20170202","0000","A","YY","YY7112","Y","20170223","","MXP","BHX","1030","1140","BHX","MXP","185.03","0","0","<none>","TPN3MI","N","0","","185.03","185.03","LOW","6297563","1"
"91282774","95915","14","1","SK","20170203","0000","A","AF","AF66","","20170419","","CDG","LAX","1020","1250","CDG","LAS","1178.23","0","304.82","<none>","MF91564517","N","0","","1178.23","1178.23","QBT","6297564","1"
"91282774","95915","14","1","SK","20170203","0000","A","AF","AF5860","","20170419","","LAX","LAS","1515","1632","CDG","LAS","1178.23","0","304.82","<none>","MF91564517","N","0","","1178.23","1178.23","QBT","6297564","1"
"91282774","95915","14","1","SK","20170203","0000","A","AF","AF6883","","20170428","","LAS","LAX","1515","1627","CDG","LAS","1178.23","0","304.82","<none>","MF91564517","N","0","","1178.23","1178.23","QBT","6297564","1"
"91282774","95915","14","1","SK","20170203","0000","A","AF","AF69","","20170428","","LAX","CDG","1800","1350","CDG","LAS","1178.23","0","304.82","<none>","MF91564517","N","0","","1178.23","1178.23","QBT","6297564","1"
"91282774","87942","22","1","SK","20170203","0000","A","LX","LX1831","M","20170205","","ATH","ZRH","1405","1555","ATH","VLC","242","120.5","0","1133338134","4477F2","N","0","","362.5","362.5","LFOA","6297565","1"
"91282774","87942","22","1","SK","20170203","0000","A","LX","LX2146","M","20170205","","ZRH","VLC","1705","1910","ATH","VLC","242","120.5","0","1133338134","4477F2","N","0","","362.5","362.5","LFOA","6297565","1"
"91282774","76265","8","1","JO","20161109","0000","A","LO","LO282","Z","20170219","","LHR","WAW","1025","1355","LHR","LHR","25","0","0","<none>","21QQKM","N","0","","25","25","ADC","6297568","1"
"91282774","98448","1","1","SK","20170203","0000","A","TP","TP1094","H","20170205","","LIS","VLC","0820","1115","LIS","VLC","138","49.2","0","1133338133","43HBQI","N","0","","187.2","187.2","LFOA","6297567","1"
"91282774","75793","75","1","KP","20170203","0000","A","YY","YY9810","Y","20170521","","STN","BCN","0815","1130","STN","BCN","75.46","0","0","<none>","TM9EPY","N","0","","75.46","75.46","LOW","6297569","1"
"91282774","75793","75","1","KP","20170203","0000","A","YY","YY9015","Y","20170524","","BCN","STN","1400","1530","STN","BCN","75.46","0","0","<none>","TM9EPY","N","0","","75.46","75.46","LOW","6297569","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY22","W","20170315","","MAN","AUH","1925","0645","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297571","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY604","W","20170316","","AUH","JNB","1015","1645","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297571","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY603","W","20170414","","JNB","AUH","1925","0555","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297571","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY21","W","20170415","","AUH","MAN","1045","1530","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297571","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY22","W","20170315","","MAN","AUH","1925","0645","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297572","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY604","W","20170316","","AUH","JNB","1015","1645","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297572","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY603","W","20170414","","JNB","AUH","1925","0555","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297572","1"
"91282774","97957","2","1","TG","20170203","0000","A","EY","EY21","W","20170415","","AUH","MAN","1045","1530","MAN","JNB","2292","220.44","150","1133338145","3P0GFM","N","0","","2512.44","2512.44","QBT","6297572","1"
"91282774","98450","1","1","JO","20170203","0000","A","YY","YY1536","Y","20170205","","BRU","GVA","1300","1415","BRU","GVA","162.84","0","0","<none>","ERRDCL5","N","0","","162.84","162.84","LOW","6297577","1"
"91282774","98105","2","1","SW","20170203","0000","A","BR","BR188","Y","20170205","","RMQ","ICN","0725","1055","RMQ","ICN","344","22.6","0","1133338147","5WLL5G","N","0","","366.6","366.6","LFOA","6297579","1"
"91282774","37333","145","3","JW","20170130","0000","A","LH","LH2504","M","20170203","","MUC","MAN","2155","2305","MUC","MUC","60","0","0","1133338136","1B7RRI","N","0","","60","60","ADC","6297581","1"
"91282774","75238","108","1","JW","20170203","0000","A","WX","WX189","Q","20170203","","LCY","AMS","1605","1820","LCY","AMS","124","53.7","0","1133338146","5W1FB0","N","0","","471.7","177.7","LFOA","6297582","1"
"91282774","98105","3","1","SW","20170203","0000","A","AC","AC8028","W","20170205","","YVR","YEG","1205","1437","YVR","YEG","711","24.1","0","1133338148","5WLL5G","N","0","","735.1","735.1","LFOA","6297583","1"
"91282774","98105","3","1","SW","20170203","0000","A","AC","AC64","W","20170205","","ICN","YVR","1755","1030","YVR","YEG","711","24.1","0","1133338148","5WLL5G","N","0","","735.1","735.1","LFOA","6297583","1"
"91282774","98451","1","1","TG","20170202","0000","A","FR","FR8314","Y","20170203","","NCL","GDN","1840","2155","NCL","GDN","68.95","0","0","<none>","OSG4GT","N","0","","68.95","68.95","LOW","","1"
"91282774","98435","2","1","EO","20170201","0000","A","VS","VS115","O","20170502","","LHR","ATL","1100","1530","LHR","ATL","578","739.14","20","1133338105","NG08ZE","N","0","","1897.14","1317.14","QBT","6297587","2"
"91282774","98435","2","1","EO","20170201","0000","A","VS","VS104","O","20170510","","ATL","LHR","1805","0725","LHR","ATL","578","739.14","20","1133338105","NG08ZE","N","0","","1897.14","1317.14","QBT","6297587","2"
"91282774","98452","1","1","JH","20170126","0000","A","BE","BE7111","P","20170227","","BHX","MXP","0645","0950","BHX","MXP","0","0","0","1133338120","6QKS2Y","N","0","","0","0","ADC","","1"
"91282774","98452","1","1","JH","20170126","0000","A","BE","BE7118","P","20170301","","MXP","BHX","2040","2150","BHX","MXP","0","0","0","1133338120","6QKS2Y","N","0","","0","0","ADC","","1"
"91282774","69346","83","1","JW","20170203","0000","A","KL","KL1538","A","20170206","","MME","AMS","1710","1930","MME","AMS","315","52.55","0","1133338150","61Z1RY","N","0","","579.55","367.55","LFOA","6297589","1"
"91282774","69346","83","1","JW","20170203","0000","A","KL","KL1537","S","20170210","","AMS","MME","1630","1640","MME","AMS","315","52.55","0","1133338150","61Z1RY","N","0","","579.55","367.55","LFOA","6297589","1"
"91282774","71531","78","1","JW","20170203","0000","A","KL","KL1538","A","20170206","","MME","AMS","1710","1930","MME","AMS","315","52.55","0","1133338151","61Z1RY","N","0","","579.55","367.55","LFOA","6297590","1"
"91282774","71531","78","1","JW","20170203","0000","A","KL","KL1537","S","20170210","","AMS","MME","1630","1640","MME","AMS","315","52.55","0","1133338151","61Z1RY","N","0","","579.55","367.55","LFOA","6297590","1"
"91282774","96315","4","1","SK","20170203","0000","A","KL","KL1478","R","20170216","","GLA","AMS","1630","1855","GLA","AMS","97","45.28","0","1133338153","5ZP90Q","N","0","","142.28","142.28","LFOA","6297592","1"
"91282774","96315","4","1","SK","20170203","0000","A","KL","KL1477","R","20170303","","AMS","GLA","1505","1540","GLA","AMS","97","45.28","0","1133338153","5ZP90Q","N","0","","142.28","142.28","LFOA","6297592","1"
"91282774","88854","78","1","WS","20170203","0000","A","BE","BE883","E","20170207","","GLA","SOU","0855","1025","GLA","SOU","177.14","0","0","<none>","5R90RS","N","0","","177.14","177.14","LOW","6297594","1"
"91282774","88854","78","1","WS","20170203","0000","A","BE","BE890","E","20170208","","SOU","GLA","1425","1600","GLA","SOU","177.14","0","0","<none>","5R90RS","N","0","","177.14","177.14","LOW","6297594","1"
"91282774","93062","6","1","SK","20170203","0000","A","KL","KL1478","R","20170216","","GLA","AMS","1630","1855","GLA","AMS","97","45.28","0","1133338152","5ZP90Q","N","0","","142.28","142.28","LFOA","6297593","1"
"91282774","93062","6","1","SK","20170203","0000","A","KL","KL1477","R","20170303","","AMS","GLA","1505","1540","GLA","AMS","97","45.28","0","1133338152","5ZP90Q","N","0","","142.28","142.28","LFOA","6297593","1"
"91282774","97904","2","1","JO","20170201","0000","A","BA","BA31","I","20170403","","LHR","HKG","1840","1340","LHR","HKG","4074","551.17","0","1133338149","LGWHSG","N","0","","4625.17","1902.9","LFOD","6297595","1"
"91282774","97904","2","1","JO","20170201","0000","A","BA","BA32","D","20170410","","HKG","LHR","2310","0450","LHR","HKG","4074","551.17","0","1133338149","LGWHSG","N","0","","4625.17","1902.9","LFOD","6297595","1"
"91282774","85717","11","1","SP","20170203","0000","A","EK","EK381","C","20170218","","HKG","DXB","0035","0535","HKG","MAN","3259","38.3","0","1133338154","4QKX1Y","N","0","","3297.3","3297.3","BC","6297598","1"
"91282774","85717","11","1","SP","20170203","0000","A","EK","EK17","C","20170218","","DXB","MAN","0715","1120","HKG","MAN","3259","38.3","0","1133338154","4QKX1Y","N","0","","3297.3","3297.3","BC","6297598","1"
"91282774","41954","123","1","JW","20170131","0000","A","LH","LH941","V","20170207","","MAN","FRA","0915","1200","MAN","GYD","220","374.84","0","1133338156","A6F00O","N","0","","594.84","594.84","LFOA","6297600","1"
"91282774","41954","123","1","JW","20170131","0000","A","LH","LH612","V","20170207","","FRA","GYD","1345","2125","MAN","GYD","220","374.84","0","1133338156","A6F00O","N","0","","594.84","594.84","LFOA","6297600","1"
"91282774","41954","123","1","JW","20170131","0000","A","LH","LH613","L","20170222","","GYD","FRA","0450","0710","MAN","GYD","220","374.84","0","1133338156","A6F00O","N","0","","594.84","594.84","LFOA","6297600","1"
"91282774","41954","123","1","JW","20170131","0000","A","LH","LH942","L","20170222","","FRA","MAN","1100","1145","MAN","GYD","220","374.84","0","1133338156","A6F00O","N","0","","594.84","594.84","LFOA","6297600","1"
"91282774","98454","1","1","JH","20170203","0000","A","LX","LX401","L","20170205","","DUB","ZRH","1120","1425","DUB","ZRH","85.7","0","0","1133338159","5NF4FA","N","0","","85.7","85.7","LFOA","6297601","2"
"91282774","75238","109","1","PS","20170201","0000","A","UA","LX787","M","20170214","","BRU","ZRH","1000","1115","BRU","YYZ","1248","270.8","18","1133338160","L1CWXY","N","0","","2387.8","1518.8","LFOA","6297602","1"
"91282774","75238","109","1","PS","20170201","0000","A","UA","LX86","M","20170214","","ZRH","YUL","1245","1520","BRU","YYZ","1248","270.8","18","1133338160","L1CWXY","N","0","","2387.8","1518.8","LFOA","6297602","1"
"91282774","75238","109","1","PS","20170201","0000","A","UA","UA3526","M","20170216","","PIT","EWR","1753","1920","BRU","YYZ","1248","270.8","18","1133338160","L1CWXY","N","0","","2387.8","1518.8","LFOA","6297602","1"
"91282774","75238","109","1","PS","20170201","0000","A","UA","LX19","M","20170216","","EWR","ZRH","2205","1140","BRU","YYZ","1248","270.8","18","1133338160","L1CWXY","N","0","","2387.8","1518.8","LFOA","6297602","1"
"91282774","75238","109","1","PS","20170201","0000","A","UA","LX780","M","20170217","","ZRH","BRU","1315","1430","BRU","YYZ","1248","270.8","18","1133338160","L1CWXY","N","0","","2387.8","1518.8","LFOA","6297602","1"
"91282774","98455","1","1","JH","20170203","0000","A","BA","BA5940","B","20170205","","SNN","LHR","0850","1020","SNN","LHR","324","51.5","10","1133338162","5W73T0","N","0","","375.5","375.5","LFOA","6297603","1"
"91282774","98455","1","1","JH","20170203","0000","A","BA","BA8767","L","20170205","","LCY","ZRH","1500","1735","SNN","LHR","324","51.5","10","1133338162","5W73T0","N","0","","375.5","375.5","LFOA","6297603","1"
"91282774","70115","102","1","JC","20170201","0000","A","SQ","SQ228","J","20180202","","MEL","SIN","1640","2120","MEL","LHR","3244","259.3","0","1133338079","PNT8K8","N","0","","3503.3","3503.3","LFOA","","1"
"91282774","70115","102","1","JC","20170201","0000","A","SQ","SQ322","J","20180202","","SIN","LHR","2345","0555","MEL","LHR","3244","259.3","0","1133338079","PNT8K8","N","0","","3503.3","3503.3","LFOA","","1"
"91282774","97985","3","1","SP","20170203","0000","A","BA","BA430","K","20170220","","LHR","AMS","0830","1050","LHR","AMS","350","57.8","0","1133338163","64KDPM","N","0","","407.8","407.8","LFOA","6297606","1"
"91282774","97985","3","1","SP","20170203","0000","A","BA","BA441","K","20170221","","AMS","LHR","1935","1950","LHR","AMS","350","57.8","0","1133338163","64KDPM","N","0","","407.8","407.8","LFOA","6297606","1"
"91282774","75238","110","1","PS","20170201","0000","A","AC","AC835","T","20170215","","YUL","YYZ","1600","1726","YUL","PIT","160","62","25","1133338164","L1CWXY","N","0","","222","222","LFOA","6297607","1"
"91282774","75238","110","1","PS","20170201","0000","A","AC","AC7268","T","20170215","","YYZ","PIT","1845","1953","YUL","PIT","160","62","25","1133338164","L1CWXY","N","0","","222","222","LFOA","6297607","1"
"91282774","95541","7","1","JW","20170203","0000","A","TK","TK1994","T","20170208","","MAN","IST","1105","1815","MAN","ADB","182","153.74","0","1133338155","4NV8D8","N","0","","787.74","335.74","LFOA","","1"
"91282774","95541","7","1","JW","20170203","0000","A","TK","TK2340","Y","20170208","","IST","ADB","2000","2120","MAN","ADB","182","153.74","0","1133338155","4NV8D8","N","0","","787.74","335.74","LFOA","","1"
"91282774","95541","7","1","JW","20170203","0000","A","TK","TK2317","Y","20170210","","ADB","IST","1115","1240","MAN","ADB","182","153.74","0","1133338155","4NV8D8","N","0","","787.74","335.74","LFOA","","1"
"91282774","95541","7","1","JW","20170203","0000","A","TK","TK1995","T","20170210","","IST","MAN","1410","1535","MAN","ADB","182","153.74","0","1133338155","4NV8D8","N","0","","787.74","335.74","LFOA","","1"
"91282774","96776","5","1","SP","20170203","0000","A","YY","YY7201","Y","20170215","","LPL","BCN","1215","1530","LPL","BCN","198.95","0","0","<none>","ERRCW6P","N","0","","198.95","198.95","LOW","6297612","1"
"91282774","96776","5","1","SP","20170203","0000","A","YY","YY7202","Y","20170217","","BCN","LPL","1605","1735","LPL","BCN","198.95","0","0","<none>","ERRCW6P","N","0","","198.95","198.95","LOW","6297612","1"
"91282774","79285","17","1","SP","20170203","0000","A","BA","BA886","L","20170212","","LHR","OTP","0915","1430","LHR","OTP","780","111.8","0","1133338157","3L1XV8","N","0","","891.8","891.8","LFOA","6297613","2"
"91282774","79285","17","1","SP","20170203","0000","A","BA","BA887","H","20170217","","OTP","LHR","1620","1800","LHR","OTP","780","111.8","0","1133338157","3L1XV8","N","0","","891.8","891.8","LFOA","6297613","2"
"91282774","81567","53","1","TG","20170203","0000","A","EK","EK538","I","20170206","","DXB","AMD","2300","0300","DXB","AMS","302","247.1","0","1133338165","66DF90","N","0","","549.1","549.1","LFOA","6297615","1"
"91282774","81567","54","1","TG","20170203","0000","A","HR","H19008","R","20170207","","AMD","DXB","1940","2145","AMD","DXB","166","77.8","0","1133338166","66DF90","N","0","","243.8","243.8","LFOA","6297616","1"
"91282774","88791","16","1","JH","20170203","0000","A","DY","D82852","X","20170503","","LGW","ARN","0910","1230","LGW","ARN","81","38.92","0","1133338167","6MN4ZW","N","0","","119.92","119.92","LFOA","6297620","1"
"91282774","88791","16","1","JH","20170203","0000","A","DY","D82859","P","20170504","","ARN","LGW","2100","2235","LGW","ARN","81","38.92","0","1133338167","6MN4ZW","N","0","","119.92","119.92","LFOA","6297620","1"
"91282774","98458","1","1","CN","20170203","0000","A","LH","LH2505","L","20170614","","MAN","MUC","0655","0955","MAN","MUC","120","183.64","0","1132590120","6BFCF0","N","0","","0","0","","6297622","2"
"91282774","98458","1","1","CN","20170203","0000","A","LH","LH2502","T","20170619","","MUC","MAN","1535","1640","MAN","MUC","120","183.64","0","1132590120","6BFCF0","N","0","","0","0","","6297622","2"
"91282774","89872","11","1","JH","20170203","0000","A","DY","D82852","X","20170503","","LGW","ARN","0910","1230","LGW","ARN","81","38.92","0","1133338168","6MN4ZW","N","0","","119.92","119.92","LFOA","6297623","1"
"91282774","89872","11","1","JH","20170203","0000","A","DY","D82859","P","20170504","","ARN","LGW","2100","2235","LGW","ARN","81","38.92","0","1133338168","6MN4ZW","N","0","","119.92","119.92","LFOA","6297623","1"
"91282774","94341","10","2","KD","20170203","0000","A","SEA","SEATS","Y","20170206","","LHR","WAW","","","LHR","SZZ","0","0","0","<none>","..","N","0","","0","0","","","2"
"91282774","98454","1","4","KP","20170203","0000","A","LX","LX401","L","20170205","","DUB","ZRH","1120","1425","DUB","ZRH","38.5","0","0","1820760734","5NF4FA","N","0","","38.5","38.5","BAG","6297628","2"
"91282774","15417","48","1","ZZ","20170203","0000","R","RAIL","1","","20170206","20170206","NOT","STP","0905","1056","NOT","STP","170.05","0","5.1","88608591","31148308","N","","","","","","6297578","1"
"91282774","32339","25","1","ZZ","20170203","0000","R","RAIL","1","","20170206","20170206","DBY","STP","0901","1030","DBY","STP","186.95","0","5.61","88607004","31147326","N","","","","","","6297556","1"
"91282774","67134","244","1","ZZ","20170202","0000","R","RAIL","1","S","20170203","20170203","NNG","KGX","0707","0834","NNG","KGX","146","0","4.38","88599445","31142320","N","","","","","","6297454","1"
"91282774","67134","245","1","ZZ","20170203","0000","R","RAIL","1","S","20170203","20170203","NNG","KGX","0707","0834","NNG","KGX","146","0","4.38","88599381","31142288","N","","","","","","6297540","1"
"91282774","69497","29","1","ZZ","20170203","0000","R","RAIL","1","S","20170206","20170206","NNG","KGX","0919","1042","NNG","KGX","138.5","0","4.15","88601582","31143807","N","","","","","","6297477","1"
"91282774","69497","29","1","ZZ","20170203","0000","R","RAIL","2","S","20170206","20170206","KGX","NNG","1609","1736","NNG","KGX","138.5","0","4.15","88601582","31143807","N","","","","","","6297477","1"
"91282774","69582","3","1","ZZ","20170202","0000","R","RAIL","2","S","20170203","20170203","","","0600","0600","","STP","182.35","0","5.47","88591222","31137258","N","","","","","","6297343","1"
"91282774","69582","3","1","ZZ","20170202","0000","R","RAIL","1","","20170203","20170203","EMD","STP","0617","0807","","STP","182.35","0","5.47","88591222","31137258","N","","","","","","6297343","1"
"91282774","71292","14","1","JH","20170202","0000","R","RAIL","1","F","20170210","20170210","EUS","MAN","0735","0949","EUS","MAN","196","0","5.88","88592249","31137731","N","","","","","","6297431","1"
"91282774","71292","14","1","JH","20170202","0000","R","RAIL","2","F","20170210","20170210","MAN","EUS","1535","1743","EUS","MAN","196","0","5.88","88592249","31137731","N","","","","","","6297431","1"
"91282774","73133","25","1","ZZ","20170203","0000","R","RAIL","1","F","20170214","20170214","MAN","BAN","0727","0954","MAN","BAN","289.4","0","8.68","88607090","31147377","N","","","","","","6297560","1"
"91282774","73133","25","1","ZZ","20170203","0000","R","RAIL","2","F","20170214","20170214","BAN","MAN","1457","1726","MAN","BAN","289.4","0","8.68","88607090","31147377","N","","","","","","6297560","1"
"91282774","74226","16","1","ZZ","20170202","0000","R","RAIL","1","S","20170206","20170206","KLN","ELY","1454","1525","KLN","NOT","16.3","0","0.49","88594232","31139045","N","","","","","","6297381","1"
"91282774","74226","16","1","ZZ","20170202","0000","R","RAIL","2","S","20170206","20170206","ELY","NOT","1547","1735","KLN","NOT","16.3","0","0.49","88594232","31139045","N","","","","","","6297381","1"
"91282774","75378","139","1","ZZ","20170203","0000","R","RAIL","1","S","20170207","20170207","NNG","KGX","0707","0834","NNG","KGX","146","0","4.38","88609513","31148884","N","","","","","","6297585","1"
"91282774","75610","25","1","ZZ","20170202","0000","R","RAIL","1","F","20170207","20170207","Swi","PAD","0701","0807","SWI","PAD","226","0","6.78","88592584","31138004","N","","","","","","6297359","1"
"91282774","77351","14","1","ZZ","20170202","0000","R","RAIL","1","S","20170203","20170203","NNG","KGX","0737","0850","NNG","","156.2","0","4.69","88596850","31140910","N","","","","","","6297434","1"
"91282774","77351","14","1","ZZ","20170202","0000","R","RAIL","2","S","20170203","20170203","KGX","","0850","0850","NNG","","156.2","0","4.69","88596850","31140910","N","","","","","","6297434","1"
"91282774","79555","17","1","ZZ","20170202","0000","R","RAIL","3","S","20170213","20170213","","","0600","0600","","STP","160.3","0","4.81","88599833","31142526","N","","","","","","6297457","1"
"91282774","79555","17","1","ZZ","20170202","0000","R","RAIL","1","S","20170213","20170213","DBY","STP","0819","1006","","STP","160.3","0","4.81","88599833","31142526","N","","","","","","6297457","1"
"91282774","79555","17","1","ZZ","20170202","0000","R","RAIL","2","S","20170213","20170213","STP","DBY","1558","1723","","STP","160.3","0","4.81","88599833","31142526","N","","","","","","6297457","1"
"91282774","79638","12","1","SM","20170203","0000","R","RAIL","1","S","20170203","20170203","RUG","EUS","1623","1715","RUG","EUS","10.75","0","0.32","88605408","31145951","N","","","","","","6297522","1"
"91282774","79638","12","1","SM","20170203","0000","R","RAIL","2","S","20170205","20170205","EUS","RUG","1811","1912","RUG","EUS","10.75","0","0.32","88605408","31145951","N","","","","","","6297522","1"
